Years of Education,Weekly Working Hours,Age,English Proficiency,Residence Area,Monthly Income (MXN)
12,43,18,5,0,95810.50830726734
18,24,23,5,0,91236.06499848407
15,39,30,3,0,117053.91024836023
18,58,21,2,0,134234.52853370912
14,58,18,3,0,122557.53474303526
11,32,26,5,0,103818.96127162801
17,60,29,1,1,161258.4889893298
14,31,21,3,1,93288.85815639474
11,32,29,5,0,110177.19963365464
13,29,23,3,0,88612.87961413685
18,52,30,5,0,151555.03534376516
13,59,24,2,1,134763.94675061942
13,35,25,5,1,105218.19157550395
11,54,29,4,0,141427.39233997077
15,22,30,1,0,104015.76599249773
20,24,28,5,0,107927.86431843259
11,45,26,3,0,109541.19593306872
16,30,26,3,0,111198.80420994766
12,26,25,5,1,86156.89559369968
12,29,27,4,0,100950.47501271973
14,53,28,5,1,145765.91768394367
12,22,29,2,0,90278.32337081198
11,27,29,4,0,102537.28900210279
19,50,20,5,1,119961.85102878156
18,30,29,1,1,125153.64832737854
11,26,19,4,0,81174.38900425793
20,21,22,5,1,96654.57564127285
11,25,18,1,0,56449.54533244709
17,60,20,5,1,125371.56119906997
18,51,18,2,1,118886.81936995665
16,39,30,3,0,123033.1378237497
12,53,20,5,0,112434.2038692756
18,35,30,4,1,138114.10977912837
12,44,21,5,0,112118.40991431342
14,31,24,5,1,108158.32853987237
18,26,29,5,1,115492.07262780755
12,58,29,5,0,153482.99871593784
16,36,22,4,1,94042.78637786127
10,30,22,4,0,73504.22735050284
13,25,30,5,0,103059.02196811493
13,42,18,3,1,98206.48399648488
16,46,25,5,0,124867.93859982688
17,25,30,4,1,117513.29194054176
10,57,21,2,1,112732.22584265577
14,21,27,5,0,92010.1570837666
16,41,22,5,0,113249.41185195808
13,39,19,5,1,98287.02269831723
13,44,29,5,0,127742.19667821052
13,34,30,1,1,116143.3123941238
15,48,18,5,1,101296.29491024205
16,27,26,4,1,101974.57727869262
11,56,19,4,1,120408.39599995979
14,52,23,1,1,122685.54631508027
13,41,18,5,0,88760.33739994076
12,24,18,3,1,68907.13724362713
16,58,26,5,1,161426.04310830453
20,37,21,4,1,121366.3521376014
15,57,26,2,1,144807.11305950384
16,56,28,2,1,153852.5154884943
14,49,22,3,1,126693.1477959544
15,50,24,5,0,129206.48349165215
14,29,18,1,0,74806.5738972414
16,34,23,5,1,103385.1624134654
11,37,25,3,1,115339.87395945909
20,42,18,3,1,111593.76831445248
14,52,26,3,0,131663.64711401824
15,35,20,2,1,89623.33090573465
15,57,18,5,1,113213.95494859564
14,54,18,5,1,108097.39576905129
19,53,30,1,1,152869.2524135491
16,47,28,3,1,142141.63643479612
19,21,23,3,1,91130.56614469894
17,49,28,4,0,135225.98500479534
16,32,23,4,1,96367.41201758191
14,60,18,2,1,123408.01518708978
10,35,20,5,1,93867.37924599796
14,24,24,1,1,79490.20048026097
19,47,27,1,1,140794.68403380932
11,58,20,3,1,117772.84030253437
14,39,20,1,1,93417.90745547756
14,43,20,3,1,97632.85780361973
11,46,29,5,1,134132.47882521542
14,49,24,1,0,118068.55048084863
13,46,21,3,0,105242.35286054469
10,45,21,5,0,106421.64141363508
12,26,20,5,1,81182.52258781754
10,57,27,3,0,131850.90725861
20,24,28,3,0,110484.69772600752
14,42,26,2,0,121531.33277282635
13,47,19,5,0,103582.74073060817
16,53,21,3,1,128852.02431686778
14,34,25,5,0,103407.18597950057
19,51,23,1,0,128769.18035508126
13,45,24,4,1,112839.0912291315
11,50,30,4,0,145559.9720740638
13,38,24,3,1,103578.20137026379
11,28,19,3,0,65994.01147626669
17,48,21,5,0,114773.10608460604
12,58,27,3,0,141422.5794867348
18,23,27,5,1,99415.24758373469
13,22,23,3,0,73437.24982399044
15,48,20,5,0,116994.78421526279
19,30,26,3,1,114243.58205517424
14,52,30,2,0,137273.41809482774
19,57,21,5,0,141124.12000665945
10,30,27,2,0,94163.94085209996
18,46,30,2,0,148685.80618029172
10,52,19,2,0,110089.94741383949
17,40,23,2,1,104956.62970952738
18,58,18,1,1,129823.1518065986
18,50,23,4,1,140174.0596207921
10,57,30,1,0,143548.24499580511
11,21,29,3,0,92941.0852619367
10,46,27,3,0,120124.8492097278
19,55,18,4,0,129397.12371964294
11,30,25,4,0,93917.45032147624
19,37,22,4,1,101388.13816484956
17,20,23,2,1,82393.98966312535
14,54,19,1,1,114070.93893477716
20,54,19,3,0,130568.92152320885
16,50,29,1,1,148884.2317138247
11,47,26,1,1,118361.64925999552
17,58,20,1,1,123875.6190673057
20,20,23,4,1,92531.07839890676
15,44,27,4,0,123120.25908612601
17,57,22,3,0,131469.6948253567
10,39,29,3,1,128410.45939617888
10,22,21,3,1,63611.37247877328
16,21,27,1,1,85675.6260356924
17,37,19,4,1,101517.86549104248
12,29,25,2,1,96035.25080962341
14,24,27,1,1,98392.93746614685
10,28,24,5,1,91199.25729563051
16,21,28,1,1,97228.03183926042
14,53,19,4,1,117280.55265857585
17,57,23,5,0,144197.7993146141
17,50,25,1,1,141042.9725690342
18,29,24,4,0,95196.36759950318
16,31,18,4,0,79458.53977014389
20,55,22,2,1,141639.66206695972
10,40,19,1,1,87274.43199501552
12,25,23,4,0,71547.1602781788
17,22,24,3,0,85133.66207715924
12,29,24,4,1,93013.42092895428
17,24,20,2,0,78062.97722965138
10,45,24,4,1,109705.29027346858
14,40,22,1,1,114720.34025490728
13,45,25,1,0,115375.54320520567
14,57,29,5,1,154655.24499301385
17,45,25,1,0,124164.82448021321
19,27,24,5,1,104558.33364473743
13,24,23,3,1,82188.63229909772
20,34,19,2,0,85588.17104972957
13,35,23,3,0,91548.97583672148
12,20,30,5,1,95425.71341880067
16,35,29,4,1,127563.59830581644
12,56,28,4,0,140503.64099909583
12,22,26,3,1,81843.11885896769
20,50,19,4,0,126721.61491061082
19,32,18,5,0,97755.46628141348
14,35,28,2,0,104836.36438116735
14,40,30,1,1,127484.63426481816
15,21,22,5,0,65149.15718269122
17,46,28,5,1,138442.89959247128
19,57,23,1,0,148922.17114610662
15,45,20,1,1,106959.73201679872
10,57,25,2,1,123594.60898640777
17,44,24,2,0,113217.73716340984
17,30,19,2,0,79336.81990669704
18,27,29,4,0,110141.61867336003
18,27,24,5,1,92036.09861154287
11,52,18,1,1,104646.30708911027
11,26,26,5,1,94719.35329489002
12,57,30,5,0,148748.96053555288
10,40,24,2,0,110228.60322579497
13,27,23,2,0,81352.62969918858
13,40,30,5,0,133013.99226446496
18,39,19,2,0,92561.49025654452
18,27,20,4,1,89999.72683625089
18,50,18,1,0,114250.25318753328
19,48,27,5,1,140447.02453558054
16,28,30,1,0,111836.1113403665
11,34,22,4,0,85396.17975655847
19,49,26,2,0,135940.423721837
14,45,30,3,0,133085.45985576377
13,29,23,4,0,81472.88613673204
20,48,22,3,1,131614.44819223788
17,35,29,1,0,123459.91574762088
11,55,20,5,1,115633.22151389589
15,39,22,2,1,105710.18020222276
14,56,25,4,1,134401.17525578983
11,41,29,2,1,114238.39602184121
20,26,19,3,0,83000.32362851514
19,42,22,3,0,119455.10235161603
10,60,23,5,0,129622.85581944205
17,59,27,3,0,150307.5415604128
11,48,25,5,0,121678.2752479873
16,35,25,4,1,106920.6724413221
18,57,22,5,0,132368.70123410702
18,47,26,3,0,131736.38885860224
17,57,21,1,1,127249.74577158495
20,50,29,5,0,147052.25836676822
19,33,26,2,0,118019.72523333492
18,52,28,1,1,158015.03231385854
11,28,24,5,0,79226.93813424972
15,46,23,2,1,115920.53125317942
13,43,21,1,1,103372.30694375988
13,32,19,5,0,73396.97434042637
14,45,25,4,1,121386.20298890946
12,48,23,2,0,112249.46645237657
10,47,29,4,0,129899.80450429824
17,47,20,3,0,109636.3429201811
14,27,24,5,1,90677.41765174957
12,42,27,5,1,125857.35401110881
19,48,24,2,1,134097.11811087304
16,24,23,5,1,93639.86819329105
16,26,19,3,1,70229.6072403538
10,55,25,5,1,127158.3585096587
18,60,18,1,1,136581.32351120227
11,46,30,4,1,132580.29824902365
14,21,18,3,1,63871.37395725498
14,44,23,3,1,113588.73417963958
17,28,22,4,1,101849.97175369978
17,46,26,4,0,127268.93907673324
16,20,30,3,1,106357.312420614
16,42,29,4,0,133319.69029693768
20,29,24,2,0,96668.95309699468
15,44,19,4,0,101506.93260262847
15,22,30,1,0,95831.04468473612
20,25,29,1,1,107133.76355554024
18,25,24,2,0,99482.0659465523
15,21,20,4,0,65400.23657791593
11,37,18,1,0,82246.52113035524
11,42,28,5,1,117691.92634310265
14,21,25,4,0,91287.06795888601
13,31,29,2,0,105400.93554445266
20,41,20,4,1,115178.28787438924
11,56,28,3,1,138168.5961740971
12,39,25,3,1,97664.88080942401
16,58,24,1,1,131662.29466655874
17,43,29,3,1,127009.69472709464
15,39,19,2,1,96769.1223356701
20,20,30,1,1,108856.68818064894
14,20,18,2,1,64973.39883571829
10,36,24,2,1,92604.0597643559
17,20,30,3,0,92143.51350565832
12,49,18,3,1,109009.59714224009
15,60,23,2,0,141949.805273511
12,22,30,3,0,97869.53992732323
16,30,28,3,1,117554.37302436541
16,43,27,3,1,127992.04419973695
18,41,28,4,1,134825.8847664189
14,45,27,2,1,122981.82815472603
17,32,25,5,0,102646.50858607887
19,20,24,2,0,80116.59364073737
19,43,21,1,1,110736.19446310995
17,29,18,3,0,93809.85644833004
10,54,18,3,1,98398.63314591239
14,43,21,5,0,101811.69709875734
12,47,22,1,0,108065.31014521817
10,55,29,4,1,153487.27854862067
13,35,24,2,1,95251.55873864608
17,59,21,4,0,132356.85032992793
12,35,27,1,1,109857.52471253058
19,36,29,5,0,133074.7009085503
11,34,18,1,1,72527.39231100913
20,35,28,5,1,125330.0925687
18,34,27,4,1,122239.50267023743
19,53,24,4,1,139980.92601048952
14,30,19,1,1,80437.46180114408
16,20,30,1,1,100153.28599479151
20,34,28,3,1,127756.652872138
20,45,19,5,0,117774.0764969324
11,23,25,3,1,72761.1244573767
18,24,29,2,0,104684.91098958021
18,54,27,2,1,149668.4877391732
13,32,27,1,0,106052.89345160451
13,29,27,4,1,100840.09815100355
15,30,22,2,1,81777.24964364298
19,37,27,2,0,128745.57912707173
19,53,19,3,1,129778.25740422537
19,58,22,3,1,142527.32844120223
15,60,25,2,1,142677.43617168095
10,42,23,1,1,104001.56895788854
18,26,20,3,1,83725.24273701262
11,58,25,2,0,136380.0497519582
14,22,26,4,1,99983.77820667038
18,31,22,3,0,95061.85090992865
13,26,30,2,0,106902.20799066775
20,45,19,5,0,112224.27012591228
12,52,19,3,0,113136.78139775469
16,56,24,5,0,137767.37113997896
15,34,18,3,0,91239.14666085492
17,21,27,3,0,94111.6657968161
12,60,29,5,0,147511.41900250877
14,26,19,1,1,71328.25967108231
19,51,27,2,0,142384.6928075193
13,23,21,1,1,73681.73351487832
13,39,18,1,0,83855.64490024648
13,55,21,2,0,120727.43278909424
19,51,30,4,1,157815.60701070604
17,47,29,1,0,136362.8100918307
15,32,28,1,1,112642.02079820211
12,20,30,1,0,88068.79368865154
19,54,27,4,1,161999.0703350711
14,49,22,3,1,119995.61694668171
15,55,26,5,0,144561.62437099445
14,44,18,5,0,98023.28097835186
15,35,29,4,0,115897.01894400285
17,38,22,1,0,108180.00195778057
16,20,19,5,1,73649.43162059896
14,24,26,4,1,80933.6573041499
19,41,23,2,1,128128.24337937028
15,43,19,5,1,108189.12561726627
13,56,20,2,1,118094.68704583387
18,55,25,1,1,145528.1621255235
13,55,18,5,1,117608.21954108022
10,23,29,4,0,93976.41908188188
16,55,20,3,0,119147.34567079677
16,37,30,5,0,128855.77804440235
13,35,27,5,0,112010.36447386202
12,60,18,5,0,125159.5475778222
17,37,28,5,0,125013.02991188852
14,41,28,4,0,125655.96689698989
19,21,25,4,0,89948.63138755977
16,40,18,3,1,97336.40996529163
13,55,30,4,0,152835.3579157337
13,58,22,4,0,125579.09136482677
17,58,21,1,0,129059.53574859418
17,48,24,1,1,122180.41667197052
11,45,22,2,0,96722.91777154262
11,40,25,3,1,103696.26338399253
12,36,29,1,1,116811.61064818822
12,35,28,3,0,108269.45202366162
10,50,18,3,1,95712.85242320101
12,28,22,5,0,93895.45921426473
15,50,21,3,0,113491.11926746437
17,33,20,5,0,97622.87250833186
19,56,22,2,1,139664.86233540814
15,21,27,2,0,91740.89777310344
14,33,20,2,0,76345.61403438904
13,52,25,5,0,136350.76030873848
12,54,30,5,1,149597.39941640626
13,58,20,2,1,127594.8241423381
16,39,18,5,1,103193.39214585599
10,21,26,4,1,90068.35112922364
16,60,26,4,0,145008.2434919322
10,38,23,5,0,93406.15817914461
11,56,27,5,1,137089.88734980472
13,37,18,1,0,78168.56895472847
10,35,25,1,1,103108.3926714995
20,23,19,3,0,75484.00767548461
20,31,26,3,0,111603.73422034629
20,48,25,3,1,129842.51522076437
18,26,20,2,1,88660.18014166641
15,33,30,4,0,118861.81290103799
10,31,22,2,1,86916.5545476054
10,54,26,5,0,133505.00633859495
15,24,30,1,0,94792.79168785231
13,36,18,5,0,85924.62643324552
13,51,26,5,0,126046.41707732431
20,29,21,1,1,96205.64175598377
15,36,21,5,0,95069.60296788809
20,24,21,3,0,97168.04329213958
16,28,27,1,0,115317.13688738325
18,52,29,5,1,152776.09526637694
19,55,26,3,0,147994.7929708191
14,55,23,3,1,119074.61068783625
18,37,28,4,1,119278.54356908162
13,28,25,3,1,95931.00649970828
19,48,29,2,1,146838.17081194062
11,33,21,1,1,85606.44510899301
12,44,20,1,1,95009.8667997776
20,34,18,1,1,95513.3198897918
10,25,27,5,0,76852.50186012764
15,48,24,5,0,121953.90705175462
15,34,21,2,1,96332.80484123658
10,48,25,3,1,126482.83808042016
20,23,20,5,1,86915.11871674465
12,37,18,3,0,85449.13932967308
14,58,22,3,1,128653.17006185147
12,35,19,5,0,86717.93221132472
19,30,20,5,0,91530.4426443156
12,33,23,2,1,102273.50524603899
19,22,20,4,0,79355.65920816895
12,57,20,1,1,117650.75687287073
14,37,29,5,1,127370.77378852923
14,39,23,5,1,111012.22747251774
13,44,22,3,0,105172.82941435452
10,57,27,4,1,140549.1266646804
14,32,26,5,0,99726.10913119088
19,23,18,4,1,79631.61268803413
14,33,30,1,1,119246.37512819134
13,52,20,3,1,112886.6342695587
15,47,20,2,1,108650.39550691917
19,56,28,1,1,151852.44004656243
13,27,23,4,0,78320.60546253262
16,53,25,4,1,140576.04863002134
16,24,20,1,1,74624.01274916751
11,24,20,4,1,72782.19109680052
12,50,23,2,0,115087.89934617437
10,28,25,2,1,90073.97853505921
17,51,23,4,1,122932.09337375504
18,52,30,4,1,150269.8033865042
13,22,29,2,1,91790.48302190483
15,49,27,4,0,140485.2705934067
18,31,20,5,1,97515.57444408562
15,48,21,3,0,112682.44310520815
18,22,18,5,0,71612.02758429867
13,45,30,4,0,136480.50918404802
17,49,25,4,0,129554.29940719015
18,28,21,3,1,95678.00457496772
13,45,23,4,1,113428.24144344898
14,21,28,3,0,98965.12064324654
17,22,20,2,0,70276.84631060249
19,23,28,3,0,104860.1281020355
15,44,29,3,1,129405.30451918079
16,32,28,5,0,123141.0108464602
12,58,23,4,0,130104.28946907661
16,54,29,2,0,142963.26286417528
17,42,28,1,0,123489.46912327541
19,28,26,3,0,109570.2495962425
15,21,26,1,1,79407.46840163172
19,60,27,4,0,158108.8980549983
18,50,20,3,1,117737.85475128723
15,21,20,1,1,69701.77719857456
18,51,21,5,1,129006.23049411988
13,37,29,1,1,117007.75866982467
17,32,24,5,1,105669.24300967527
20,24,20,2,0,84827.91292551426
13,29,27,4,1,111249.51986145829
11,44,25,1,1,118369.43013410468
19,53,28,3,0,148811.41538791012
20,56,25,4,1,154625.08101689589
18,49,23,1,0,128880.05815383585
14,26,21,3,0,77104.65147208217
13,25,28,3,0,96341.15787198361
11,22,29,3,0,93687.58045808297
10,32,28,3,0,97348.2938291268
20,22,22,1,1,86797.01780609973
16,45,29,2,0,133511.59753637362
15,43,19,5,0,101151.6001913774
11,25,30,5,1,100954.82987147702
17,31,23,5,1,104710.91810701344
20,55,20,2,1,132632.44875639287
13,21,23,3,1,80696.68302121712
17,30,29,3,0,127600.63805010234
16,58,22,4,1,134324.86191885904
14,53,19,5,0,116588.44152092459
19,45,29,5,1,148042.90517150392
19,37,30,3,1,139959.6824068507
17,40,22,5,1,115172.27545190719
18,55,22,3,1,130035.74615562307
14,59,26,3,1,142187.9107874524
19,41,28,3,0,133232.27976833977
14,49,25,1,0,120045.70614081285
11,49,29,1,0,122117.85569265984
14,27,29,1,1,100468.07678129645
12,53,24,1,0,118495.18524891975
16,28,29,2,1,105953.14740910336
19,39,30,4,1,151133.76030401385
14,59,20,4,0,128076.47715457095
17,44,27,3,0,130577.84445088825
10,38,21,5,1,97597.52946022195
12,24,23,1,1,86991.4460381584
12,30,20,4,0,80933.35567644014
18,34,28,4,1,128087.75869082811
14,27,26,1,0,90989.90254030771
18,38,25,2,0,111468.45931247664
18,42,23,2,1,122545.91562096988
10,46,21,4,1,108450.14493478212
11,59,24,2,1,136481.0219864259
14,51,30,1,1,144127.92390382418
13,45,28,4,0,123602.29811646554
19,46,20,1,1,113597.21144844005
18,38,27,2,0,127775.35836955278
16,48,25,1,0,123045.68600734955
15,58,18,2,1,121931.26337680881
16,60,20,2,0,126145.52428752632
10,52,28,1,1,130044.09993841825
10,38,22,2,1,87597.28615801148
17,56,22,3,0,132626.99158995063
11,38,27,1,0,104612.3115568194
19,52,19,3,0,113467.25716981504
20,35,27,1,1,125774.14585619618
18,42,25,2,1,127046.57396162374
16,26,22,2,0,85280.65453306572
15,45,24,4,1,115879.18289813824
10,51,24,4,1,114948.31035681748
10,31,22,3,0,93152.87146764915
11,27,25,2,1,74389.5881798994
15,24,26,4,0,88546.86501244098
15,47,21,2,0,122247.94879022261
11,24,21,1,0,80313.10569426129
10,45,25,4,1,122995.68560750465
19,24,18,3,0,79659.24148665558
14,41,21,4,0,99317.9203522302
14,34,23,2,0,87586.79042997351
11,32,30,5,0,113030.74976046465
15,47,21,5,1,112684.74435221765
18,52,23,2,0,138258.1112219662
11,42,22,1,1,90732.5262131304
19,52,26,4,0,145002.126634945
11,37,27,5,1,116143.72238288753
12,49,26,1,1,129563.30564350057
16,45,21,2,1,116668.1479652021
15,35,30,1,1,123202.30628489796
17,32,21,2,0,93638.6018686969
17,58,29,4,0,162539.87627809792
15,52,25,1,1,133703.06831815722
20,45,27,4,1,142364.16202917678
19,20,21,1,1,80171.88239830616
12,57,19,2,0,112574.479843187
12,21,30,2,1,88750.3055859235
10,25,30,1,1,90612.91266284342
16,57,19,2,0,120583.9838258108
14,43,18,3,0,94897.4853474687
13,37,22,3,0,91661.55299602695
19,46,23,4,0,120787.98865326958
13,60,26,3,0,141176.95864051123
13,27,22,3,0,86010.29123396352
15,47,30,5,1,132899.38901854213
17,29,23,5,1,94808.35397981625
17,36,23,5,0,108807.97659365862
14,48,20,5,1,119433.45924891808
15,25,29,2,0,113304.15514157579
13,33,21,4,1,88789.08821026061
20,41,18,4,0,103716.14468231045
18,25,21,3,0,84811.51895651352
17,45,18,4,1,108635.55247762115
19,58,22,3,1,141775.4993527831
19,31,28,4,0,119082.77643141862
10,54,28,1,0,125318.21538364656
11,33,25,1,0,85190.04149270833
18,41,25,4,0,126076.55100028196
17,42,22,2,0,110036.0924976246
12,26,27,3,0,97167.55136642291
17,59,19,4,1,132618.8798857174
10,44,29,3,1,116834.77389448599
19,32,23,5,1,115766.11531438044
13,40,18,4,1,92156.78754230424
12,60,24,2,1,132263.76153995923
15,29,28,5,0,105828.99591448825
16,28,21,4,0,80943.26212442902
13,34,22,1,1,93663.54599961643
16,21,23,4,0,81944.07465724446
18,44,28,1,1,145093.09526409427
20,32,18,1,1,93599.68977584777
11,53,26,4,0,139290.18706397084
20,53,27,4,0,145693.70728785227
12,54,21,1,1,115345.96147511387
14,57,25,3,1,143950.567002282
12,22,22,5,1,78944.5473529784
20,25,28,2,1,111421.85821324732
17,38,25,4,0,110617.60626814338
19,22,18,5,1,67108.6244381298
17,37,25,5,0,114400.3414809928
17,58,28,3,1,155113.86269314375
18,28,30,5,1,121640.23899300296
13,31,28,4,0,99271.93117048187
14,24,21,5,0,73603.57100567677
14,22,19,4,0,69959.28026895551
17,30,28,4,0,115925.1997771906
16,49,23,1,0,122504.79975167169
18,23,19,3,1,76767.22563088425
17,24,22,2,1,80064.67799689474
11,20,19,1,1,62769.45746882923
19,46,20,2,0,118634.87415419155
13,47,28,4,0,127629.28464406729
15,48,23,1,0,122166.0898901942
11,37,18,5,1,84154.60939191225
16,31,23,5,0,95088.38716043415
12,32,20,2,1,86633.6331573082
12,60,24,4,1,138500.83629942755
20,21,19,2,1,76359.46925863365
11,56,23,3,0,117588.44239060416
20,35,25,5,1,114551.42762057862
17,43,18,1,1,105735.03868080907
15,54,28,1,1,146264.56795563185
10,41,28,1,0,106651.7840193301
10,55,30,5,1,139556.9245900227
16,30,26,4,0,115512.67023271801
17,48,22,5,0,125323.12602839025
14,54,22,5,1,134047.7115980563
20,34,30,1,1,137461.2742658771
14,50,29,5,0,136359.14723790478
13,60,22,1,1,139713.79466997462
15,35,23,4,0,96110.90817424565
15,29,19,3,0,83146.00223164438
12,51,23,1,0,115920.09895754675
18,21,28,2,1,105117.458369697
20,43,21,3,0,115446.4607613042
16,42,25,4,0,122745.11317269214
10,21,30,3,1,99309.50400324815
16,57,28,1,1,156098.2583765093
14,50,26,4,0,130690.47766282326
14,59,26,2,0,137732.14408231023
11,45,25,1,0,110012.23527769202
13,48,20,1,1,109220.85254402096
15,22,27,4,0,97260.0063440388
19,33,28,4,0,126850.09882391924
20,44,28,3,1,137344.71554490694
16,20,21,2,1,70338.28683974012
20,22,18,3,0,70901.09499390279
14,45,26,3,1,123514.70025324906
18,37,22,1,0,105571.09654571637
12,28,23,4,0,86849.78692593102
10,57,20,1,1,107428.11437192056
13,42,28,2,0,116233.18041536002
18,40,27,3,0,122487.22529097441
13,20,25,2,1,89788.01746022364
11,40,24,4,0,102094.51928634247
19,46,18,4,1,105616.3278190594
14,25,27,5,0,99407.43495079922
12,55,29,2,1,142956.89667024213
18,47,22,1,1,115625.45399405684
13,36,27,2,1,108631.7606798917
15,59,26,3,1,145793.09381926546
11,22,29,4,1,93384.34490099964
15,31,28,4,1,117149.85496863959
12,58,29,2,0,148802.6242510106
18,31,23,2,0,100125.16435814748
20,21,25,2,1,101430.54353540625
11,41,27,3,0,111450.96722699038
18,42,18,3,1,100374.346662813
14,49,27,1,1,133043.69473684762
17,24,28,2,0,103157.70130344128
11,28,24,1,1,77620.46333943674
15,40,20,5,0,108466.17181414245
12,30,26,3,1,92906.26099692911
19,24,23,4,1,97647.35994044697
14,54,22,5,0,128763.80838677206
17,46,25,4,1,114567.00285213397
19,21,25,5,1,98636.09451213617
10,43,29,1,1,128687.07259682856
14,50,29,1,0,133449.35889582353
12,52,20,3,0,101510.63922030924
13,58,19,4,0,119414.07384372297
11,49,19,5,0,105830.25624435273
18,56,22,2,0,133563.8317891978
12,47,27,2,1,120748.34854995478
11,50,29,3,0,127848.56798706994
19,30,24,4,0,96889.17215395943
20,42,25,2,1,118625.2380056291
18,21,27,3,1,97784.73236100176
16,59,25,3,0,146620.1568406652
15,60,30,4,1,162795.80397541722
10,46,29,2,1,127254.45458294183
14,54,25,2,1,137159.14058884856
20,21,27,2,0,107041.12990096139
20,58,29,1,1,163138.20589420796
12,56,28,2,1,143723.70796187868
10,40,20,5,0,92756.99317783647
13,24,28,1,1,95736.54702489903
11,40,19,1,1,88096.16964750699
11,48,30,1,0,131501.56760681715
12,39,21,1,0,100307.60652723289
17,57,18,3,0,129662.2824380715
17,39,20,5,1,96964.41137923907
16,44,28,4,0,133093.087534405
15,21,26,2,0,87534.97973261362
18,51,24,1,1,139800.86162269962
13,45,24,4,1,117321.06443679277
10,25,18,3,1,63757.45358488901
17,60,24,4,1,144750.39454401538
16,22,27,1,1,99067.18705934715
16,52,24,5,0,126780.41490090641
12,20,21,4,0,65473.252892143966
13,24,24,1,0,75728.87356998542
19,32,25,1,1,108495.44254597682
18,38,20,2,0,98255.2211042434
15,31,30,2,1,120684.5373473235
14,44,27,5,1,126905.42324409884
12,54,19,2,0,117459.09366690142
18,31,24,5,0,104295.3985743362
14,49,22,3,1,113086.18742973429
14,24,22,3,1,79786.47492143977
13,53,22,2,0,121884.10116089445
13,41,24,3,0,116932.74998722995
10,58,26,4,1,133775.81826225776
16,32,28,4,1,124293.49578615453
18,22,25,4,1,95050.40777900183
12,39,23,3,1,100273.977465615
11,50,24,4,0,122878.30562183399
12,24,26,5,0,96116.78897402437
10,43,28,1,1,120285.62073647491
15,59,23,2,1,130425.46620954917
20,52,18,5,0,124665.1784213099
20,27,21,4,1,106373.31994057068
16,43,25,1,1,109111.34609303993
20,39,24,2,1,122367.09452397263
20,35,20,5,1,104077.17594816194
11,31,27,2,1,94820.805636708
17,32,20,3,1,98166.93077569362
15,58,28,4,0,142311.0323754645
13,44,20,5,1,103248.95726188527
14,51,29,5,0,147505.63776553303
17,43,18,1,0,103934.01790558246
12,28,27,1,0,96982.29436498709
12,59,18,1,1,116363.88876259676
20,42,23,2,1,121380.02111673895
13,32,18,4,1,77648.99410709378
10,51,22,2,0,105643.4064807695
18,34,21,4,0,104066.29783435482
17,55,22,5,1,136554.80723138494
17,24,24,2,1,96214.63049738389
19,41,23,2,0,112593.58852885387
15,35,29,2,0,113484.63456521342
16,60,26,3,0,151483.09852457847
15,29,23,4,1,83112.6232561629
18,43,26,4,0,115855.8811570896
12,37,21,2,0,95565.73527013173
12,37,18,3,0,78964.06056491139
12,26,18,2,1,67965.19037337494
19,23,27,4,1,107398.24346390678
12,45,24,5,1,121675.65431791931
18,24,30,3,0,108800.17322932208
13,35,30,3,0,115573.46589109833
16,54,30,2,0,147922.97749392554
18,45,20,5,0,117605.50693871104
20,37,19,4,1,107827.47237710448
16,48,23,1,0,126391.18461535954
18,42,23,4,0,111767.49213448472
12,33,30,4,1,126668.81237548812
13,34,24,5,0,98437.76786676992
17,52,22,3,0,126758.21345837397
15,44,25,4,0,121817.13705617758
14,40,24,3,1,106446.06108420115
13,36,19,5,0,85941.90333235712
17,42,18,5,1,111303.00733874731
10,36,30,2,0,119380.95139269823
18,33,26,1,1,113525.550343884
10,48,22,5,1,116218.93525621765
17,39,29,5,1,134554.2291305271
13,49,28,3,0,132214.24710666467
18,38,22,5,0,106231.20478126947
20,58,29,4,1,161692.72421163364
14,32,27,2,1,103211.55507201736
12,37,21,2,0,98574.28584934097
18,42,19,4,1,112366.18783678807
20,52,22,5,0,142204.89485461972
18,58,19,1,0,128998.39606177798
13,59,29,5,1,150097.5180897046
20,37,24,2,1,120516.60637925197
13,28,28,1,0,105348.70660772796
17,52,26,3,0,142198.75727054226
11,51,26,3,0,118916.04720540864
18,36,28,5,1,119628.78595084746
15,38,23,5,0,110181.97583335837
18,46,18,1,1,106437.40100079178
17,25,30,1,1,112061.94470725833
16,54,23,5,0,129382.52895137537
10,56,22,2,1,120633.69810826477
12,53,21,3,1,111998.58116698665
20,39,29,1,1,135735.61199552758
11,44,23,2,1,110641.72112665427
14,23,23,5,0,86418.72404277131
14,29,23,4,0,83966.56837209676
14,29,19,1,1,79844.76001058011
13,43,24,4,1,111562.06197811215
14,40,21,2,1,108634.95697628794
12,30,30,3,1,114780.44563261981
10,46,29,2,1,126129.28023436548
14,35,26,3,0,118410.13581340337
18,45,27,2,0,128861.52462097938
18,49,19,1,0,113215.06384942347
13,35,22,1,0,94206.63276667443
12,26,21,4,1,88172.43524143296
10,35,26,2,1,107818.0519674927
11,54,21,2,0,118008.70086752449
17,35,25,4,0,107112.8619307538
10,59,25,5,0,130105.55831613031
17,31,23,2,1,102976.9301583683
16,54,23,2,1,125737.64251508833
17,40,28,2,1,129601.82719916225
15,55,25,5,0,142521.13849769125
